itemnumber,available,price1,price2,price3,qty1,qty2,qty3
GORFTML16M2,1,"389.95","","","1","",""
GOSP1230PGG,21,"1011.69","","","1","",""
GOSP2030PGG,2,"1011.69","","","1","",""
GOVERTHROW,2,"209.96","","","1","",""
GOZ9CDUTY,0,"879.20","","","1","",""
GOZ9CDUTYLC,0,"879.20","","","1","",""
GOZ9CEFDETHLC,0,"1452.00","","","1","",""
GOZ9CHYPBLC,0,"1519.20","","","1","",""
GOZ9SDUTY,0,"879.20","","","1","",""
GOZ9SDUTYLC,2,"879.20","","","1","",""
GOZ9V2COMCFDE,0,"1199.20","","","1","",""
GOZ9V2COMCXFDE,0,"1199.20","","","1","",""
GOZ9V2COMFXFDE,0,"1199.20","","","1","",""
GOZ9V2EC,0,"1410.40","","","1","",""
GOZ9V2ECLC,0,"1410.40","","","1","",""
GOZ9V2ECXHYP,0,"1519.20","","","1","",""
GOZ9V2ECXHYPLC,0,"1519.20","","","1","",""
GOZ9V2EFX,0,"1410.40","","","1","",""
GOZ9V2ELX,0,"1396.95","","","1","",""
GOZ9XDUTY,0,"879.20","","","1","",""
GOZ9XEFDELC,0,"1410.40","","","1","",""
GOZ9XHYPBLC,0,"1519.20","","","1","",""
GP09230,0,"916.00","","","1","",""
GP15BLK,14,"300.00","","","1","",""
GP15GRN,4,"322.00","","","1","",""
GP15MBLK,0,"517.00","","","1","",""
GP15TAN,3,"322.00","","","1","",""
GP17BBLKOPTIC,1,"344.95","","","1","",""
GP17BBLKOR,27,"229.95","","","1","",""
GP17BLK,0,"177.00","","","1","",""
GP17GRN,2,"197.95","","","1","",""
GP17TAN,31,"197.95","","","1","",""
GP1840,0,"1531.00","","","1","",""
GP1850,0,"1531.00","","","1","",""
GP1850LDN,0,"2999.99","","","1","",""
GP1870,0,"1531.00","","","1","",""
GP32,7,"250.00","","","1","",""
GP320V004,21,"1231.00","","","1","",""
GP320V00410,8,"1231.00","","","1","",""
GP32BGRN,0,"269.00","","","1","",""
GP32BGRY,0,"269.00","","","1","",""
GP32BTAN,23,"269.00","","","1","",""
GP332,8,"14.39","","","1","",""
GP50BLK,0,"671.95","","","1","",""
GP8LBL,3,"443.50","","","1","",""
GP9BLK,2,"1357.95","","","1","",""
GPA12H18,0,"203.95","","","1","",""
GPA12H28,16,"189.95","","","1","",""
GPA163S101MOS,41,"624.00","","","1","",""
GPA163S103MOS,119,"624.00","","","1","",""
GPA175S201,6,"475.00","","","1","",""
GPA175S203,59,"475.00","","","1","",""
GPA195S201,43,"475.00","","","1","",""
GPA195S201MOS,31,"546.00","","","1","",""
GPA195S203,111,"475.00","","","1","",""
GPA195S203MOS,107,"546.00","","","1","",""
GPA20H26,5,"204.95","","","1","",""
GPA225S201,23,"475.00","","","1","",""
GPA225S203,11,"475.00","","","1","",""
GPA225S203MOS,16,"546.00","","","1","",""
GPA235S201,19,"475.00","","","1","",""
GPA235S203,29,"475.00","","","1","",""
GPA235S203MOS,13,"546.00","","","1","",""
GPA275S201,53,"475.00","","","1","",""
GPA295S201,55,"475.00","","","1","",""
GPA305S201,60,"475.00","","","1","",""
GPA343S101MOS,4,"624.00","","","1","",""
GPA343S103MOS,30,"624.00","","","1","",""
GPA410H26,0,"203.95","","","1","",""
GPA455S201,1,"475.00","","","1","",""
GPA455S201MOS,6,"546.00","","","1","",""
GPA455S203,202,"475.00","","","1","",""
GPA455S203MOS,18,"546.00","","","1","",""
GPA475S201MOS,15,"546.00","","","1","",""
GPA475S203MOS,13,"546.00","","","1","",""
GPA4850201FRMOS,4,"427.00","","","1","",""
GPA495S201MOS,0,"450.00","","","1","",""
GPA495S203MOS,196,"519.95","","","1","",""
GPAK1BLK,0,"339.00","","","1","",""
GPAK1SS,0,"339.00","","","1","",""
GPAR1BLK,0,"319.00","","","1","",""
GPAR1BLKP,0,"339.00","","","1","",""
GPAR1SS,0,"319.00","","","1","",""
GPAS12,0,"169.95","","","1","",""
GPAS12BLK326,24,"150.00","","","1","",""
GPAS12BLK328,42,"149.95","","","1","",""
GPAS12BLK330,36,"150.00","","","1","",""
GPAS12MAX5326,0,"263.78","","","1","",""
GPAS12MAX5328,0,"263.78","","","1","",""
GPAS12MB,0,"174.95","","","1","",""
GPAS12PG,3,"212.55","","","1","",""
GPAS12SGB326,6,"200.00","","","1","",""
GPAS12SGB328,47,"200.00","","","1","",""
GPAS12SN,0,"201.65","","","1","",""
GPAS12SNPG,0,"250.70","","","1","",""
GPAS12WOOD326,0,"223.45","","","1","",""
GPAS12WOOD330,0,"223.45","","","1","",""
GPAS20,1,"189.95","","","1","",""
GPAS20PG,13,"159.95","","","1","",""
GPAS20PGBLK24TK,34,"150.00","","","1","",""
GPAS20PGBOT24,3,"309.95","","","1","",""
GPAS20WOOD26,0,"241.98","","","1","",""
GPAS20WOOD28,0,"241.98","","","1","",""
GPB9108LCA,3,"682.00","","","1","",""
GPB9151LCA,1,"708.00","","","1","",""
GPBD9108L,1,"561.00","","","1","",""
GPBD9151L,5,"639.00","","","1","",""
GPC1620,14,"3.95","","","1","",""
GPC1659,47,"7.95","","","1","",""
GPC9105LCA18,0,"1406.00","","","1","",""
GPC9107LCA18,5,"1339.00","","","1","",""
GPC9124,4,"1470.00","","","1","",""
GPC9124LRCBCC,10,"1547.00","","","1","",""
GPC9124LRCC,2,"1547.00","","","1","",""
GPC9125,2,"1470.00","","","1","",""
GPC9125LR,3,"1547.00","","","1","",""
GPC9125LRCB,6,"1547.00","","","1","",""
GPDOU1228F,0,"1207.50","","","1","",""
GPDOU1230S,0,"1345.50","","","1","",""
GPDSS2028,0,"1621.50","","","1","",""
GPF14,0,"261.95","","","1","",""
GPF2050201,6,"481.00","","","1","",""
GPF2050203,0,"481.00","","","1","",""
GPF2150201,18,"481.00","","","1","",""
GPF29502,37,"481.00","","","1","",""
GPF3050201,19,"481.00","","","1","",""
GPFT300BM2,0,"511.75","","","1","",""
GPFT754,0,"399.95","","","1","",""
GPG1620,15,"4.25","4.00","","1","6",""
GPG1659,0,"8.65","8.25","","1","6",""
GPG2050201,0,"510.00","","","1","",""
GPG2050203,0,"510.00","","","1","",""
GPG29502,15,"510.00","","","1","",""
GPG3050201,82,"481.00","","","1","",""
GPG3150201,1,"440.00","","","1","",""
GPG3150203,9,"440.00","","","1","",""
GPG3250203,19,"440.00","","","1","",""
GPG33502,3,"440.00","","","1","",""
GPG4,5,"6.95","","","1","",""
GPG4030101MOS,0,"616.00","","","1","",""
GPG4130101,8,"525.00","","","1","",""
GPG4130103,42,"525.00","","","1","",""
GPH3050201,19,"481.00","","","1","",""
GPH9117AOS,0,"1160.00","","","1","",""
GPH9117AOSCBLC,0,"1198.00","","","1","",""
GPH9117AOSD,0,"1315.00","","","1","",""
GPH9117AOSLC,0,"1160.00","","","1","",""
GPH9117AOSRFX25,0,"1315.00","","","1","",""
GPH9119AOS,2,"1160.00","","","1","",""
GPH9119AOSD,0,"1315.00","","","1","",""
GPH9119AOSLC,0,"1160.00","","","1","",""
GPHI50NB,0,"1094.93","","","1","",""
GPHI65NB,0,"1153.23","","","1","",""
GPI1750201,10,"440.00","","","1","",""
GPI1750203,74,"440.00","","","1","",""
GPI1759203,0,"479.99","","","1","",""
GPI1950201,59,"440.00","","","1","",""
GPI1950203,11,"440.00","","","1","",""
GPI1959203,0,"479.99","","","1","",""
GPI2059203,0,"539.99","","","1","",""
GPI2250201,37,"440.00","","","1","",""
GPI2350201,11,"440.00","","","1","",""
GPI2350203,10,"440.00","","","1","",""
GPI26502,15,"440.00","","","1","",""
GPI27502,35,"440.00","","","1","",""
GPI33502,0,"440.00","","","1","",""
GPI3430101,4,"525.00","","","1","",""
GPI3430103,106,"526.00","","","1","",""
GPI3530101,2,"525.00","","","1","",""
GPI3530103,12,"526.00","","","1","",""
GPI3650201FGR,58,"481.00","","","1","",""
GPI9134LCA,1,"865.00","","","1","",""
GPI9209LCA,2,"1016.00","","","1","",""
GPITBOSS,0,"1058.40","","","1","",""
GPLIV45TEMBNF,1,"247.50","","","1","",""
GPLIV6TEMBNF,1,"247.50","","","1","",""
GPLR16,0,"495.95","","","1","",""
GPLR16BLKD,0,"649.95","","","1","",""
GPLR16GRN,0,"555.95","","","1","",""
GPLR16TAN,0,"555.95","","","1","",""
GPLR22,14,"305.00","","","1","",""
GPLR22GRN,0,"359.95","","","1","",""
GPLW01,7,"20.38","","","1","",""
GPMCX300B9BIR,0,"2179.00","","","1","",""
GPMCX556N11BIR,0,"2179.00","","","1","",""
GPMCX762R11BLT,9,"2179.00","","","1","",""
GPMPX3BCHNB,1,"1539.99","","","1","",""
GPMR30,20,"350.00","","","1","",""
GPMR30GREEN,14,"376.00","","","1","",""
GPMR30TAN,19,"376.00","","","1","",""
GPOF01564,2,"2099.00","","","1","",""
GPOF01566,1,"1899.00","","","1","",""
GPP300WSCI01BG,0,"670.25","","","1","",""
GPP310WSCI01BG,0,"670.25","","","1","",""
GPP329,3,"475.29","","","1","",""
GPP332,3,"475.29","","","1","",""
GPP340,0,"475.29","","","1","",""
GPP340MALO2,1,"535.54","","","1","",""
GPP341,3,"475.29","","","1","",""
GPP346,1,"475.29","","","1","",""
GPP346HUCKENG,0,"758.82","","","1","",""
GPP346MALO2,0,"535.54","","","1","",""
GPP347,9,"475.29","","","1","",""
GPP400,1,"475.29","","","1","",""
GPP400LNI,2,"655.48","","","1","",""
GPP400LSFW,15,"587.58","","","1","",""
GPP400MALO,17,"496.65","","","1","",""
GPP400MALO2,5,"535.54","","","1","",""
GPP400WSSI01,0,"669.75","","","1","",""
GPP401,6,"475.29","","","1","",""
GPP401LNBB,21,"690.95","","","1","",""
GPP401MALO,3,"496.65","","","1","",""
GPP401MALO2,5,"535.54","","","1","",""
GPP401WSSI01,0,"669.75","","","1","",""
GPP405,0,"475.29","","","1","",""
GPP405LNI,4,"655.48","","","1","",""
GPP405LSFW,5,"587.58","","","1","",""
GPP405MALO,2,"496.65","","","1","",""
GPP405MALO2,0,"535.54","","","1","",""
GPP410,2,"475.29","","","1","",""
GPP410LNI,0,"655.48","","","1","",""
GPP410LNPT,3,"704.11","","","1","",""
GPP410LNTXR,4,"747.68","","","1","",""
GPP410LSFW,1,"587.58","","","1","",""
GPP410MALO,8,"496.65","","","1","",""
GPP410MALO2,2,"535.54","","","1","",""
GPP410WSSI01,0,"669.75","","","1","",""
GPP411,2,"475.29","","","1","",""
GPP411LNBB,2,"698.03","","","1","",""
GPP411MALO2,4,"535.54","","","1","",""
GPP411WSSI01,0,"669.75","","","1","",""
GPP415,0,"475.29","","","1","",""
GPP415LNI,3,"655.48","","","1","",""
GPP415LNTRII,4,"755.78","","","1","",""
GPP415LSFW,7,"587.58","","","1","",""
GPP415MALO,0,"496.65","","","1","",""
GPP415MALO2,5,"535.54","","","1","",""
GPP420,0,"475.29","","","1","",""
GPP421,0,"475.29","","","1","",""
GPP425,2,"475.29","","","1","",""
GPP4500,2,"651.94","","","1","",""
GPP4501,0,"651.94","","","1","",""
GPP4502,0,"651.94","","","1","",""
GPP4503,1,"651.94","","","1","",""
GPP4504,1,"651.94","","","1","",""
GPP4505,1,"651.94","","","1","",""
GPP502,12,"475.29","","","1","",""
GPP503,4,"475.29","","","1","",""
GPP504,1,"475.29","","","1","",""
GPP512,4,"474.76","","","1","",""
GPP513,2,"475.29","","","1","",""
GPP513M00,6,"532.80","","","1","",""
GPP514,5,"475.29","","","1","",""
GPP514M00,5,"532.80","","","1","",""
GPP514M00HN,0,"532.80","","","1","",""
GPP522,0,"475.29","","","1","",""
GPP523,2,"475.29","","","1","",""
GPP524,0,"475.29","","","1","",""
GPP558,7,"755.33","","","1","",""
GPP558P,2,"533.81","","","1","",""
GPP9MMNTH,0,"567.84","","","1","",""
GPP9MMTH,6,"481.89","","","1","",""
GPPP22LR,2,"375.75","","","1","",""
GPPP22LRN,1,"457.92","","","1","",""
GPPP357,9,"429.10","","","1","",""
GPPP357N,7,"503.52","","","1","",""
GPPP45,1,"429.10","","","1","",""
GPPP45DC,3,"506.32","","","1","",""
GPPP45N,0,"503.52","","","1","",""
GPPP9MM,8,"429.95","","","1","",""
GPPP9MM35,2,"437.67","","","1","",""
GPPP9MMDC,2,"482.32","","","1","",""
GPPP9MMN,0,"517.91","","","1","",""
GPPP9MMN35,6,"517.91","","","1","",""
GPR17555FS,0,"425.00","","","1","",""
GPR22555,3,"400.00","","","1","",""
GPR30505,6,"410.00","","","1","",""
GPR34509,0,"410.00","","","1","",""
GPREACHER,0,"486.54","","","1","",""
GPS1BLK,0,"319.00","","","1","",""
GPS1SS,0,"319.00","","","1","",""
GPT2A35738,0,"666.36","","","1","",""
GPT2A45410,2,"666.36","","","1","",""
GPTM9,0,"532.95","","","1","",""
GPTR100,0,"1220.80","","","1","",""
GPTR101,0,"1263.31","","","1","",""
GPTR105,1,"1407.19","","","1","",""
GPTR109,4,"1313.45","","","1","",""
GPTR110,2,"1410.46","","","1","",""
GPTR200,0,"1389.75","","","1","",""
GPTR203,2,"1475.86","","","1","",""
GPTR600,2,"1582.00","","","1","",""
GPTR601,1,"1582.00","","","1","",""
GPTR603,1,"1582.00","","","1","",""
GPTR608,2,"1474.00","","","1","",""
GPX1950703,23,"518.00","","","1","",""
GPX4350201FRMOS,452,"427.00","","","1","",""
GPX9105MLCA18,0,"1063.00","","","1","",""
GPX9109LCA,0,"773.00","","","1","",""
GPX9117L,0,"709.00","","","1","",""
GPX9118L,0,"709.00","","","1","",""
GPX9119L,0,"680.00","","","1","",""
GPX9120L,0,"709.00","","","1","",""
GPX9121L,0,"709.00","","","1","",""
GPX9123L,0,"709.00","","","1","",""
GPX9124L,3,"709.00","","","1","",""
GPX9151LCA,2,"816.00","","","1","",""
GPX9217L,1,"999.99","","","1","",""
GPX9218L,5,"999.99","","","1","",""
GPX9219L,5,"999.99","","","1","",""
GPX9220L,0,"1065.00","","","1","",""
GPX9227L,1,"999.99","","","1","",""
GPX9228L,0,"1065.00","","","1","",""
GPX9229L,4,"999.99","","","1","",""
GPX9230L,1,"999.99","","","1","",""
GPX9417,1,"671.00","","","1","",""
GPX9417S,2,"709.00","","","1","",""
GPX9418,2,"671.00","","","1","",""
GPX9418S,0,"709.00","","","1","",""
GPX9419,0,"671.00","","","1","",""
GPX9419S,1,"709.00","","","1","",""
GPX9420,0,"671.00","","","1","",""
GPX9420S,1,"709.00","","","1","",""
GPYTHONBP4WTS,14,"1359.00","","","1","",""
GPYTHONBP6WTS,13,"1359.00","","","1","",""
GPYTHONSM2RTS,0,"1106.00","","","1","",""
GPYTHONSM3RTS,0,"1106.00","","","1","",""
GPYTHONSM4RTS,0,"1106.00","","","1","",""
GPYTHONSM5RTS,0,"1106.00","","","1","",""
GPYTHONSM6RTS,0,"1106.00","","","1","",""
GPYTHONSM8RTS,0,"1106.00","","","1","",""
GPYTHONSP2WCTS,1,"1275.00","","","1","",""
GPYTHONSP3NS,10,"1275.00","","","1","",""
GPYTHONSP3WTS,13,"1275.00","","","1","",""
GPYTHONSP4WFTG,6,"1275.00","","","1","",""
GPYTHONSP5WTS,1,"1275.00","","","1","",""
GPYTHONSP6WFTG,0,"1275.00","","","1","",""
GPYTHONSP8WTS,0,"1275.00","","","1","",""
GR0037,4,"2499.00","","","1","",""
GR0038,4,"2499.00","","","1","",""
GR0040,2,"2614.46","","","1","",""
GR0041,2,"2639.36","","","1","",""
GR0042,3,"2639.36","","","1","",""
GR0045,2,"2668.41","","","1","",""
GR0166,0,"427.41","","","1","",""
GR0390,1,"427.41","","","1","",""
GR0545,2,"2668.41","","","1","",""
GR10BK,8,"575.64","","","1","",""
GR10BKGY,0,"575.64","","","1","",""
GR10BKOD,4,"575.64","","","1","",""
GR10BKTN,4,"575.64","","","1","",""
GR123,7,"5.81","","","1","",""
GR203,6,"5.81","","","1","",""
GR223,16,"5.81","","","1","",""
GR24991,0,"937.36","","","1","",""
GR25012,0,"819.72","","","1","",""
GR25077,0,"451.68","","","1","",""
GR25315,0,"1206.81","","","1","",""
GR25399,0,"1206.81","","","1","",""
GR25549,0,"440.22","","","1","",""
GR25559,0,"451.68","","","1","",""
GR25787,0,"979.11","","","1","",""
GR25791,0,"979.11","","","1","",""
GR25793,0,"979.11","","","1","",""
GR25803,0,"986.70","","","1","",""
GR25804,0,"979.11","","","1","",""
GR25805,0,"979.11","","","1","",""
GR25806,0,"986.70","","","1","",""
GR26927,0,"842.49","","","1","",""
GR26929,0,"842.49","","","1","",""
GR26947,0,"842.49","","","1","",""
GR26949,0,"842.49","","","1","",""
GR27008,0,"979.11","","","1","",""
GR27010,0,"979.11","","","1","",""
GR27011,0,"979.11","","","1","",""
GR27017,0,"979.11","","","1","",""
GR2703,0,"5.81","","","1","",""
GR27047,0,"986.70","","","1","",""
GR27049,0,"986.70","","","1","",""
GR27050,0,"986.70","","","1","",""
GR27094,0,"499.99","","","1","",""
GR27095,2,"510.99","","","1","",""
GR27097,0,"573.04","","","1","",""
GR27099,0,"573.04","","","1","",""
GR27133,0,"781.77","","","1","",""
GR27136,0,"781.77","","","1","",""
GR27263,0,"781.77","","","1","",""
GR27264,0,"781.77","","","1","",""
GR27265,0,"781.77","","","1","",""
GR27267,0,"781.77","","","1","",""
GR27269,0,"781.77","","","1","",""
GR27271,0,"781.77","","","1","",""
GR27273,0,"781.77","","","1","",""
GR27314,0,"1426.92","","","1","",""
GR27315,0,"1426.92","","","1","",""
GR27316,0,"1426.92","","","1","",""
GR27347,0,"550.27","","","1","",""
GR27357,0,"607.20","","","1","",""
GR27359,0,"679.30","","","1","",""
GR27361,0,"679.30","","","1","",""
GR27363,0,"659.99","","","1","",""
GR27385,1,"679.30","","","1","",""
GR27387,0,"659.99","","","1","",""
GR27475,2,"599.99","","","1","",""
GR27553,0,"550.27","","","1","",""
GR27555,0,"576.84","","","1","",""
GR27559,0,"599.61","","","1","",""
GR29549,0,"1294.09","","","1","",""
GR300ST,1,"1112.97","","","1","",""
GR303,0,"5.81","","","1","",""
GR3FTH18MLOK,0,"900.95","","","1","",""
GR3MRH19,0,"133.23","","","1","",""
GR453,4,"5.81","","","1","",""
GR45BK,9,"575.64","","","1","",""
GR45BKGY,6,"575.64","","","1","",""
GR45BKOD,8,"575.64","","","1","",""
GR45BKTN,3,"575.64","","","1","",""
GR503,6,"5.81","","","1","",""
GR50BLK,29,"635.00","","","1","",""
GR5MRH19,0,"145.30","","","1","",""
GR653,5,"5.81","","","1","",""
GR68859,0,"485.76","","","1","",""
GR68860,0,"508.53","","","1","",""
GR68861,0,"493.35","","","1","",""
GR68862,0,"493.35","","","1","",""
GR68863,0,"485.76","","","1","",""
GR68864,0,"485.76","","","1","",""
GR68865,0,"485.76","","","1","",""
GR68866,0,"504.73","","","1","",""
GR68869,0,"485.76","","","1","",""
GR68870,0,"485.76","","","1","",""
GR68871,0,"470.58","","","1","",""
GR68872,0,"470.58","","","1","",""
GR68876,0,"470.58","","","1","",""
GR68877,0,"485.76","","","1","",""
GR68878,1,"554.07","","","1","",""
GR68879,0,"561.65","","","1","",""
GR68887,0,"1821.60","","","1","",""
GR68888,0,"1821.60","","","1","",""
GR68889,0,"1821.60","","","1","",""
GR68890,0,"1821.60","","","1","",""
GR68891,2,"1499.99","","","1","",""
GR68892,0,"1499.99","","","1","",""
GR68893,1,"1499.99","","","1","",""
GR68894,1,"1821.60","","","1","",""
GR68895,0,"1821.60","","","1","",""
GR68896,0,"1821.60","","","1","",""
GR68905,0,"561.66","","","1","",""
GR68920,0,"1821.60","","","1","",""
GR716I16BTRD,2,"1439.99","","","1","",""
GR81075,0,"622.38","","","1","",""
GR81076,0,"622.38","","","1","",""
GR81100,0,"451.68","","","1","",""
GR81116,0,"557.86","","","1","",""
GR81117,0,"709.66","","","1","",""
GR81145,0,"451.68","","","1","",""
GR81176,0,"645.15","","","1","",""
GR81192,0,"573.04","","","1","",""
GR81197,0,"462.99","","","1","",""
GR81198,0,"584.43","","","1","",""
GR81199,0,"444.01","","","1","",""
GR81200,0,"455.40","","","1","",""
GR81205,0,"451.68","","","1","",""
GR81212,0,"595.81","","","1","",""
GR81230,0,"451.68","","","1","",""
GR81231,0,"508.53","","","1","",""
GR81312,0,"819.72","","","1","",""
GR83392,0,"994.29","","","1","",""
GR83441,0,"1043.62","","","1","",""
GR83442,0,"1043.62","","","1","",""
GR83460,0,"895.62","","","1","",""
GR83461,0,"895.62","","","1","",""
GR83462,0,"895.62","","","1","",""
GR83463,0,"1123.32","","","1","",""
GR83464,0,"1123.35","","","1","",""
GR83465,0,"1123.32","","","1","",""
GR84014,0,"1123.21","","","1","",""
GR84015,0,"1123.21","","","1","",""
GR84016,0,"1138.50","","","1","",""
GR84018,0,"1123.32","","","1","",""
GR84020,0,"1138.50","","","1","",""
GR84021,0,"1123.32","","","1","",""
GR84022,0,"1138.50","","","1","",""
GR84147,0,"732.43","","","1","",""
GR84148,1,"589.99","","","1","",""
GR84149,0,"679.30","","","1","",""
GR84150,0,"679.30","","","1","",""
GR84151,3,"599.99","","","1","",""
GR84152,2,"619.99","","","1","",""
GR84153,2,"676.00","","","1","",""
GR84170,0,"975.31","","","1","",""
GR84171,0,"975.31","","","1","",""
GR84172,1,"975.31","","","1","",""
GR84173,0,"975.31","","","1","",""
GR84174,2,"975.31","","","1","",""
GR84175,1,"975.31","","","1","",""
GR84176,0,"975.31","","","1","",""
GR84203,0,"789.36","","","1","",""
GR84204,1,"789.36","","","1","",""
GR84205,0,"789.36","","","1","",""
GR84221,0,"709.66","","","1","",""
GR84222,0,"709.66","","","1","",""
GR84223,0,"709.66","","","1","",""
GR84224,0,"659.99","","","1","",""
GR84347,0,"925.98","","","1","",""
GR84348,0,"925.98","","","1","",""
GR84349,0,"925.98","","","1","",""
GR84350,0,"925.98","","","1","",""
GR84510,0,"1123.32","","","1","",""
GR84511,0,"1138.50","","","1","",""
GR84512,0,"1138.50","","","1","",""
GR84600,0,"573.04","","","1","",""
GR84601,0,"573.04","","","1","",""
GR85407,0,"573.04","","","1","",""
GR85426,0,"595.81","","","1","",""
GR85427,0,"595.81","","","1","",""
GR85428,0,"595.81","","","1","",""
GR85447,0,"499.99","","","1","",""
GR85538,0,"789.36","","","1","",""
GR85549,0,"789.36","","","1","",""
GR85744,0,"493.35","","","1","",""
GR85745,0,"493.35","","","1","",""
GR85746,0,"493.35","","","1","",""
GR85747,0,"493.35","","","1","",""
GR85749,0,"493.35","","","1","",""
GR85757,0,"493.35","","","1","",""
GR85758,0,"493.35","","","1","",""
GR85759,0,"493.35","","","1","",""
GR85765,0,"493.35","","","1","",""
GR85774,0,"493.35","","","1","",""
GR85775,0,"493.35","","","1","",""
GR85826,0,"440.22","","","1","",""
GR85832,3,"409.99","","","1","",""
GR85834,0,"440.22","","","1","",""
GR85836,2,"399.99","","","1","",""
GR85837,0,"440.22","","","1","",""
GR85838,0,"440.22","","","1","",""
GR85839,1,"393.45","","","1","",""
GR85840,0,"440.22","","","1","",""
GR85852,1,"406.67","","","1","",""
GR85853,1,"406.67","","","1","",""
GR85854,2,"393.45","","","1","",""
GR85855,1,"393.45","","","1","",""
GR85859,0,"440.22","","","1","",""
GR85860,0,"440.22","","","1","",""
GR85895,5,"565.99","","","1","",""
GR85897,0,"565.45","","","1","",""
GR85898,1,"565.99","","","1","",""
GR85908,0,"565.99","","","1","",""
GR85909,3,"565.99","","","1","",""
GR86950,0,"1138.50","","","1","",""
GR86963,0,"1138.50","","","1","",""
GR93,8,"5.81","","","1","",""
GR9BK,2,"575.64","","","1","",""
GR9BKGY,4,"575.64","","","1","",""
GR9BKOD,5,"575.64","","","1","",""
GR9BKTN,3,"575.64","","","1","",""
GRA11212BLK308,2,"1899.99","","","1","",""
GRA11212FDE308,1,"2061.40","","","1","",""
GRA1121652BLK,1,"2061.40","","","1","",""
GRA1121652FDE,1,"2061.40","","","1","",""
GRAK101,34,"749.95","","","1","",""
GRAK101L,47,"729.95","","","1","",""
GRAK101NY,12,"769.00","","","1","",""
GRAK101SF,19,"829.95","","","1","",""
GRAK102,14,"699.95","","","1","",""
GRAK102G,19,"699.95","","","1","",""
GRAK102NYSPUR,10,"739.00","","","1","",""
GRAK102SF,10,"799.95","","","1","",""
GRAK103MFT,13,"799.95","","","1","",""
GRAK103MP,19,"799.95","","","1","",""
GRAK201,5,"899.95","","","1","",""
GRAK201SF,2,"899.95","","","1","",""
GRAK202,1,"879.95","","","1","",""
GRAK202SF,0,"999.95","","","1","",""
GRAK308C,18,"1094.95","","","1","",""
GRB17H2111,0,"173.88","","","1","",""
GRB22L1611,15,"148.99","","","1","",""
GRB22L1611BL,4,"148.99","","","1","",""
GRB22L1611C,0,"148.99","","","1","",""
GRB22L1611FDE,9,"148.99","","","1","",""
GRB22L1611OD,0,"148.99","","","1","",""
GRB22L1611P,5,"148.99","","","1","",""
GRB22L1811,9,"148.99","","","1","",""
GRB22L1811WD,5,"208.44","","","1","",""
GRB22W2111,9,"173.88","","","1","",""
GRB22W2111WD,0,"232.20","","","1","",""
GRBH50FW,0,"1884.18","","","1","",""
GRDB20BLK,0,"675.00","","","1","",""
GRDB20GRN,0,"675.00","","","1","",""
GRDB20TAN,0,"675.00","","","1","",""
GRDBBLK,0,"639.95","","","1","",""
GRDBDBLK,0,"725.00","","","1","",""
GRDBDGRN,0,"725.00","","","1","",""
GRDBDTAN,0,"725.00","","","1","",""
GRDBGRN,0,"639.95","","","1","",""
GRDBLND2,1,"121.79","","","1","",""
GRDBSBLK,1,"862.00","","","1","",""
GRDBSGRN,0,"700.00","","","1","",""
GRDBTAN,0,"639.95","","","1","",""
GRF00027,19,"424.95","","","1","",""
GRF00028,177,"384.95","","","1","",""
GRF00047,0,"464.95","","","1","",""
GRF00078,31,"424.95","","","1","",""
GRF00104,0,"499.95","","","1","",""
GRF00133,22,"424.95","","","1","",""
GRF00139,6,"424.95","","","1","",""
GRF00154,5,"449.95","","","1","",""
GRF00795,6,"714.95","","","1","",""
GRF00796,0,"714.95","","","1","",""
GRF01590,0,"424.95","","","1","",""
GRF01591,22,"424.95","","","1","",""
GRF01622,321,"384.95","","","1","",""
GRF01656,67,"389.95","","","1","",""
GRF01672,22,"424.95","","","1","",""
GRF01673,84,"389.95","","","1","",""
GRF01674,22,"424.95","","","1","",""
GRFB18,0,"1399.95","","","1","",""
GRFB18GRN,2,"1456.00","","","1","",""
GRFB18TAN,0,"1456.00","","","1","",""
GRFB24,17,"1475.00","","","1","",""
GRFB24GRN,0,"1628.00","","","1","",""
GRFTM160,3,"498.00","","","1","",""
GRGH65FW,1,"1883.12","","","1","",""
GRH92044121,6,"588.50","","","1","",""
GRH92045121,6,"588.50","","","1","",""
GRH92357121,1,"588.50","","","1","",""
GRH9235712F9,0,"652.70","","","1","",""
GRI035N,2,"2099.95","","","1","",""
GRI1805N,1,"869.95","","","1","",""
GRI1826N,3,"844.95","","","1","",""
GRI3036N,4,"734.95","","","1","",""
GRI3321N,3,"929.95","","","1","",""
GRI4093N,10,"729.95","","","1","",""
GRI4317N,3,"734.95","","","1","",""
GRI4335N,3,"764.95","","","1","",""
GRI4362N,0,"658.95","","","1","",""
GRI4373N,0,"759.95","","","1","",""
GRI4416N,0,"739.95","","","1","",""
GRI4988N,6,"1549.95","","","1","",""
GRI4998N,1,"1374.95","","","1","",""
GRI5600N,1,"1539.95","","","1","",""
GRI5601X,2,"889.95","","","1","",""
GRIA50E,0,"1449.95","","","1","",""
GRIDGCRDL10,5,"26.22","","","1","",""
GRITCLIMB4,0,"134.39","","","1","",""
GRITFOLDGOBWN,0,"10.63","","","1","",""
GRITHYS,0,"14.88","","","1","",""
GRITPLAT,0,"102.41","","","1","",""
GRITPLATXL,0,"108.26","","","1","",""
GRITPPACKREG,0,"38.30","","","1","",""
GRITPPACKXL,2,"38.30","","","1","",""
